Stadt1	Stadt2	Abstand
SKOPJE	BUCURESTI	430.46
SKOPJE	BEOGRAD (BELGRADE)	321.70
SKOPJE	Niš	151.20
SKOPJE	Novi Sad	380.05
OSLO	Göteborg	260.77
Bialystok	Bydgoszcz	368.00
Bialystok	Czestochowa	386.41
Bialystok	Gdansk	349.35
Bialystok	Gdynia	368.29
Bialystok	Katowice	434.60
Bialystok	Kraków	410.22
Bialystok	Lódz	304.11
Bialystok	Lublin	216.69
Bialystok	Poznan	452.54
Bialystok	Radom	237.49
Bialystok	Sosnowiec	427.66
Bialystok	WARSZAWA	182.63
Bialystok	Wroclaw	494.12
Bialystok	Kaliningrad	258.00
Bialystok	Ivano-Frankivsk	481.18
Bialystok	Luts'k	307.33
Bialystok	Lviv	371.11
Bialystok	Rivne	356.62
Bialystok	Ternopil	434.27
Bydgoszcz	Czestochowa	269.69
Bydgoszcz	Gdansk	144.00
Bydgoszcz	Gdynia	157.32
Bydgoszcz	Katowice	326.81
Bydgoszcz	Kraków	370.84
Bydgoszcz	Lódz	183.12
Bydgoszcz	Lublin	388.51
Bydgoszcz	Poznan	111.42
Bydgoszcz	Radom	295.08
Bydgoszcz	Sosnowiec	326.74
Bydgoszcz	Szczecin	249.00
Bydgoszcz	WARSZAWA	236.69
Bydgoszcz	Wroclaw	233.83
Bydgoszcz	Kaliningrad	251.92
Bydgoszcz	Malmö	451.89
Czestochowa	Gdansk	395.34
Czestochowa	Gdynia	413.95
Czestochowa	Katowice	61.56
Czestochowa	Kraków	105.30
Czestochowa	Lódz	109.43
Czestochowa	Lublin	249.46
Czestochowa	Poznan	237.13
Czestochowa	Radom	160.58
Czestochowa	Sosnowiec	59.10
Czestochowa	Szczecin	438.22
Czestochowa	WARSZAWA	207.84
Czestochowa	Wroclaw	157.47
Czestochowa	Kaliningrad	445.36
Czestochowa	BRATISLAVA	328.99
Czestochowa	Kosice	278.02
Czestochowa	Ivano-Frankivsk	451.22
Czestochowa	Luts'k	443.05
Czestochowa	Lviv	367.00
Czestochowa	Ternopil	483.00
Gdansk	Gdynia	21.73
Gdansk	Katowice	455.76
Gdansk	Kraków	488.33
Gdansk	Lódz	292.84
Gdansk	Lublin	446.60
Gdansk	Poznan	249.36
Gdansk	Radom	372.47
Gdansk	Sosnowiec	454.29
Gdansk	Szczecin	310.04
Gdansk	WARSZAWA	289.75
Gdansk	Wroclaw	377.83
Gdansk	Kaliningrad	139.34
Gdansk	Malmö	427.21
Gdynia	Katowice	474.04
Gdynia	Lódz	312.61
Gdynia	Lublin	468.32
Gdynia	Poznan	258.78
Gdynia	Radom	394.01
Gdynia	Sosnowiec	472.77
Gdynia	Szczecin	304.15
Gdynia	WARSZAWA	311.48
Gdynia	Wroclaw	390.62
Gdynia	Kaliningrad	148.21
Gdynia	Malmö	409.37
Katowice	Kraków	73.67
Katowice	Lódz	170.79
Katowice	Lublin	274.21
Katowice	Poznan	281.70
Katowice	Radom	199.97
Katowice	Sosnowiec	8.31
Katowice	Szczecin	476.11
Katowice	WARSZAWA	261.39
Katowice	Wroclaw	175.06
Katowice	BRATISLAVA	271.57
Katowice	Kosice	234.22
Katowice	Ivano-Frankivsk	433.13
Katowice	Luts'k	453.57
Katowice	Lviv	361.22
Katowice	Ternopil	476.27
Kraków	Lódz	195.49
Kraków	Lublin	224.57
Kraków	Poznan	342.11
Kraków	Radom	173.73
Kraków	Sosnowiec	66.84
Kraków	WARSZAWA	253.68
Kraków	Wroclaw	247.03
Kraków	BRATISLAVA	295.18
Kraków	Kosice	172.98
Kraków	Chernivtsi	467.76
Kraków	Ivano-Frankivsk	359.48
Kraków	Luts'k	388.44
Kraków	Lviv	289.36
Kraków	Rivne	451.69
Kraków	Ternopil	403.74
Lódz	Lublin	229.80
Lódz	Poznan	194.57
Lódz	Radom	127.96
Lódz	Sosnowiec	167.51
Lódz	Szczecin	396.54
Lódz	WARSZAWA	122.21
Lódz	Wroclaw	191.11
Lódz	Kaliningrad	335.93
Lódz	BRATISLAVA	436.17
Lódz	Kosice	363.01
Lódz	Ivano-Frankivsk	491.36
Lódz	Luts'k	434.42
Lódz	Lviv	391.12
Lublin	Poznan	423.84
Lublin	Radom	102.08
Lublin	Sosnowiec	266.00
Lublin	WARSZAWA	158.05
Lublin	Wroclaw	398.85
Lublin	Kaliningrad	415.22
Lublin	Kosice	293.58
Lublin	Chernivtsi	406.18
Lublin	Ivano-Frankivsk	298.40
Lublin	Khmilnyk	427.77
Lublin	Luts'k	204.62
Lublin	Lviv	186.05
Lublin	Rivne	272.58
Lublin	Ternopil	285.30
Lublin	Vinnitsa	477.10
Lublin	Zhytomyr	450.01
Poznan	Radom	322.39
Poznan	Sosnowiec	284.39
Poznan	Szczecin	204.49
Poznan	WARSZAWA	292.82
Poznan	Wroclaw	141.89
Poznan	Kaliningrad	363.30
Poznan	BRATISLAVA	473.10
Poznan	Malmö	453.61
Radom	Sosnowiec	192.54
Radom	WARSZAWA	91.36
Radom	Wroclaw	300.81
Radom	Kaliningrad	369.45
Radom	BRATISLAVA	464.77
Radom	Kosice	300.57
Radom	Chernivtsi	487.91
Radom	Ivano-Frankivsk	376.16
Radom	Luts'k	306.64
Radom	Lviv	269.94
Radom	Rivne	374.63
Radom	Ternopil	378.54
Sosnowiec	Szczecin	480.08
Sosnowiec	WARSZAWA	255.37
Sosnowiec	Wroclaw	180.77
Sosnowiec	BRATISLAVA	277.44
Sosnowiec	Kosice	230.34
Sosnowiec	Ivano-Frankivsk	426.28
Sosnowiec	Luts'k	445.33
Sosnowiec	Lviv	353.51
Sosnowiec	Ternopil	468.66
Szczecin	WARSZAWA	480.47
Szczecin	Wroclaw	309.63
Szczecin	Kaliningrad	449.30
Szczecin	Malmö	266.28
WARSZAWA	Wroclaw	313.23
WARSZAWA	Kaliningrad	278.09
WARSZAWA	Kosice	391.58
WARSZAWA	Ivano-Frankivsk	453.65
WARSZAWA	Luts'k	350.00
WARSZAWA	Lviv	342.84
WARSZAWA	Rivne	415.72
WARSZAWA	Ternopil	442.94
Wroclaw	Kaliningrad	472.12
Wroclaw	BRATISLAVA	331.21
Wroclaw	Kosice	406.41
LISBOA	Porto	274.35
LISBOA	Córdoba	324.96
LISBOA	Granada	430.56
LISBOA	Jerez de la Frontera	311.17
LISBOA	MADRID	432.53
LISBOA	Málaga	403.15
LISBOA	Móstoles	417.64
LISBOA	Sevilla	268.33
LISBOA	Valladolid	454.67
LISBOA	Vigo	393.98
Porto	A Coruña	247.76
Porto	Bilbao	469.07
Porto	Córdoba	455.22
Porto	Gijón	339.89
Porto	MADRID	360.22
Porto	Móstoles	351.55
Porto	Oviedo	315.71
Porto	Sevilla	458.45
Porto	Valladolid	283.16
Porto	Vigo	121.39
Porto	Vitoria-Gasteiz	464.71
CHIŞINĂU (KISHINEV)	BUCURESTI	348.03
CHIŞINĂU (KISHINEV)	Bila Tserkva	323.26
CHIŞINĂU (KISHINEV)	Cherkasy	354.35
CHIŞINĂU (KISHINEV)	Chernivtsi	252.49
CHIŞINĂU (KISHINEV)	Dnepropetrovsk	470.72
CHIŞINĂU (KISHINEV)	Dniprodzerzhynsk	443.68
CHIŞINĂU (KISHINEV)	Ivano-Frankivsk	364.98
CHIŞINĂU (KISHINEV)	Kherson	272.41
CHIŞINĂU (KISHINEV)	Khmilnyk	290.46
CHIŞINĂU (KISHINEV)	Kirovograd	295.08
CHIŞINĂU (KISHINEV)	Kremenchuk	396.97
CHIŞINĂU (KISHINEV)	Krivoy Rog	339.43
CHIŞINĂU (KISHINEV)	KYIV	400.62
CHIŞINĂU (KISHINEV)	Luts'k	486.42
CHIŞINĂU (KISHINEV)	Lviv	467.26
CHIŞINĂU (KISHINEV)	Nikolaev	223.50
CHIŞINĂU (KISHINEV)	Odessa	146.55
CHIŞINĂU (KISHINEV)	Poltava	497.80
CHIŞINĂU (KISHINEV)	Rivne	442.64
CHIŞINĂU (KISHINEV)	Ternopil	367.02
CHIŞINĂU (KISHINEV)	Vinnitsa	248.57
CHIŞINĂU (KISHINEV)	Zaporozhye	457.07
CHIŞINĂU (KISHINEV)	Zhytomyr	361.63
BUCURESTI	BEOGRAD (BELGRADE)	405.91
BUCURESTI	Niš	325.38
BUCURESTI	Novi Sad	456.61
BUCURESTI	Chernivtsi	428.70
BUCURESTI	Odessa	402.52
Angarsk	Bratsk	433.87
Angarsk	Irkutsk	39.14
Angarsk	Ulan-Ude	275.73
Armavir	Groznyi	376.08
Armavir	Krasnodar	153.99
Armavir	Naltchik	244.60
Armavir	Novorossiysk	242.21
Armavir	Pyatigorsk	175.13
Armavir	Rostov-na-Donu	267.29
Armavir	Shakhty	308.96
Armavir	Sochi	186.75
Armavir	Stavropol	60.24
Armavir	Taganrog	292.57
Armavir	Vladikavkaz	335.91
Armavir	Volgograd	468.12
Armavir	Volzhsky	495.29
Armavir	Donets'k	411.51
Armavir	Gorlivka	430.59
Armavir	Lugansk	418.63
Armavir	Makijivka	407.59
Armavir	Mariupol	346.33
Astrakhan	Groznyi	378.70
Astrakhan	Makhachkala	378.49
Astrakhan	Naltchik	452.73
Astrakhan	Pyatigorsk	440.46
Astrakhan	Stavropol	459.36
Astrakhan	Vladikavkaz	443.18
Astrakhan	Volgograd	365.24
Astrakhan	Volzhsky	356.74
Balashikha	Bryansk	383.98
Balashikha	Cherepovets	370.10
Balashikha	Dzerzhinsk	396.01
Balashikha	Ivanovo	252.93
Balashikha	Kaluga	188.64
Balashikha	Khimki	38.36
Balashikha	Kostroma	304.40
Balashikha	Kovrov	247.61
Balashikha	Kursk	470.01
Balashikha	Lipetsk	361.50
Balashikha	MOSKVA	25.52
Balashikha	Nizhny Novgorod	435.71
Balashikha	Orel	343.42
Balashikha	Podolsk	51.19
Balashikha	Ryazan	182.30
Balashikha	Smolensk	438.20
Balashikha	Tambov	423.57
Balashikha	Tula	180.97
Balashikha	Tver	187.47
Balashikha	Vladimir	178.38
Balashikha	Vologda	404.36
Balashikha	Voronezh	469.51
Balashikha	Yaroslavl	246.71
Barnaul	Biisk	136.51
Barnaul	Kemerovo	287.02
Barnaul	Novokuznetsk	244.37
Barnaul	Novosibirsk	196.81
Barnaul	Prokopyevsk	220.06
Belgorod	Bryansk	334.65
Belgorod	Kaluga	436.32
Belgorod	Kursk	130.61
Belgorod	Lipetsk	309.56
Belgorod	Orel	266.70
Belgorod	Rostov-na-Donu	436.95
Belgorod	Shakhty	412.50
Belgorod	Stary Oskol	118.52
Belgorod	Taganrog	411.78
Belgorod	Tambov	421.33
Belgorod	Tula	407.12
Belgorod	Voronezh	221.28
Belgorod	Bila Tserkva	471.32
Belgorod	Cherkasy	348.20
Belgorod	Chernihiv	391.11
Belgorod	Dnepropetrovsk	261.31
Belgorod	Dniprodzerzhynsk	271.26
Belgorod	Donets'k	299.95
Belgorod	Gorlivka	274.20
Belgorod	Kharkiv	72.04
Belgorod	Kirovograd	386.44
Belgorod	Kremenchuk	284.46
Belgorod	Krivoy Rog	375.04
Belgorod	KYIV	433.82
Belgorod	Lugansk	297.13
Belgorod	Makijivka	300.47
Belgorod	Mariupol	395.56
Belgorod	Poltava	183.67
Belgorod	Sumy	132.52
Belgorod	Zaporozhye	323.05
Biisk	Kemerovo	269.09
Biisk	Novokuznetsk	193.01
Biisk	Novosibirsk	321.82
Biisk	Prokopyevsk	185.69
Bratsk	Irkutsk	469.68
Bryansk	Kaluga	195.52
Bryansk	Khimki	367.73
Bryansk	Kursk	211.62
Bryansk	Lipetsk	366.96
Bryansk	MOSKVA	363.24
Bryansk	Orel	125.48
Bryansk	Podolsk	333.14
Bryansk	Ryazan	414.21
Bryansk	Smolensk	238.48
Bryansk	Stary Oskol	329.03
Bryansk	Tula	255.38
Bryansk	Tver	417.55
Bryansk	Voronezh	387.87
Bryansk	Bila Tserkva	488.91
Bryansk	Cherkasy	453.75
Bryansk	Chernihiv	293.32
Bryansk	Kharkiv	385.70
Bryansk	Kremenchuk	470.24
Bryansk	KYIV	414.82
Bryansk	Poltava	406.75
Bryansk	Sumy	261.75
Cheboksary	Dzerzhinsk	270.76
Cheboksary	Ivanovo	458.68
Cheboksary	Izhevsk	434.25
Cheboksary	Kazan	139.85
Cheboksary	Kirov	325.06
Cheboksary	Kostroma	487.11
Cheboksary	Kovrov	425.10
Cheboksary	Naberezhnye Tchelny	371.06
Cheboksary	Nizhnekamsk	331.34
Cheboksary	Nizhny Novgorod	232.81
Cheboksary	Penza	363.95
Cheboksary	Samara	385.46
Cheboksary	Saransk	261.79
Cheboksary	Tolyatti	327.88
Cheboksary	Ulyanovsk	217.80
Cheboksary	Vladimir	488.88
Cheboksary	Yoshkar-Ola	72.79
Chelyabinsk	Ekaterinburg	195.34
Chelyabinsk	Kurgan	292.75
Chelyabinsk	Magnitogorsk	259.31
Chelyabinsk	Nizhny Tagil	322.70
Chelyabinsk	Orsk	484.88
Chelyabinsk	Sterlitamak	425.17
Chelyabinsk	Tyumen	369.93
Chelyabinsk	Ufa	392.99
Cherepovets	Ivanovo	322.49
Cherepovets	Khimki	362.12
Cherepovets	Kostroma	263.20
Cherepovets	Kovrov	391.02
Cherepovets	MOSKVA	376.61
Cherepovets	Petrozavodsk	388.99
Cherepovets	Podolsk	412.42
Cherepovets	Tver	290.16
Cherepovets	Velikiy Novgorod	479.60
Cherepovets	Vladimir	378.42
Cherepovets	Vologda	141.70
Cherepovets	Yaroslavl	216.13
Chita	Ulan-Ude	423.64
Dzerzhinsk	Ivanovo	196.99
Dzerzhinsk	Kazan	408.03
Dzerzhinsk	Khimki	431.95
Dzerzhinsk	Kostroma	248.67
Dzerzhinsk	Kovrov	154.48
Dzerzhinsk	Lipetsk	488.61
Dzerzhinsk	MOSKVA	421.38
Dzerzhinsk	Nizhny Novgorod	40.02
Dzerzhinsk	Penza	356.40
Dzerzhinsk	Podolsk	432.46
Dzerzhinsk	Ryazan	320.58
Dzerzhinsk	Saransk	259.42
Dzerzhinsk	Tambov	416.11
Dzerzhinsk	Tula	475.84
Dzerzhinsk	Ulyanovsk	410.97
Dzerzhinsk	Vladimir	218.72
Dzerzhinsk	Vologda	418.52
Dzerzhinsk	Yaroslavl	300.74
Dzerzhinsk	Yoshkar-Ola	320.17
Ekaterinburg	Kurgan	376.75
Ekaterinburg	Magnitogorsk	397.44
Ekaterinburg	Nizhny Tagil	127.62
Ekaterinburg	Perm	363.85
Ekaterinburg	Sterlitamak	488.07
Ekaterinburg	Tyumen	354.51
Ekaterinburg	Ufa	407.85
Engels	Lipetsk	496.80
Engels	Penza	204.58
Engels	Samara	342.20
Engels	Saransk	306.33
Engels	Saratov	7.09
Engels	Tambov	360.63
Engels	Tolyatti	323.45
Engels	Ulyanovsk	351.35
Engels	Volgograd	340.99
Engels	Volzhsky	317.57
Engels	Voronezh	495.29
Groznyi	Makhachkala	134.83
Groznyi	Naltchik	150.94
Groznyi	Pyatigorsk	203.94
Groznyi	Sochi	427.90
Groznyi	Stavropol	328.20
Groznyi	Vladikavkaz	79.42
Irkutsk	Ulan-Ude	241.53
Ivanovo	Kaluga	436.24
Ivanovo	Khimki	280.89
Ivanovo	Kostroma	85.71
Ivanovo	Kovrov	73.52
Ivanovo	Lipetsk	491.60
Ivanovo	MOSKVA	277.27
Ivanovo	Nizhny Novgorod	229.10
Ivanovo	Podolsk	300.88
Ivanovo	Ryazan	277.96
Ivanovo	Saransk	434.22
Ivanovo	Tambov	476.46
Ivanovo	Tula	393.80
Ivanovo	Tver	361.62
Ivanovo	Vladimir	104.91
Ivanovo	Vologda	258.93
Ivanovo	Yaroslavl	106.89
Ivanovo	Yoshkar-Ola	496.70
Izhevsk	Kazan	316.04
Izhevsk	Kirov	318.81
Izhevsk	Naberezhnye Tchelny	137.92
Izhevsk	Nizhnekamsk	168.89
Izhevsk	Nizhny Tagil	495.68
Izhevsk	Perm	293.86
Izhevsk	Samara	464.38
Izhevsk	Sterlitamak	409.92
Izhevsk	Tolyatti	462.34
Izhevsk	Ufa	308.35
Izhevsk	Ulyanovsk	448.25
Izhevsk	Yoshkar-Ola	380.71
Kaluga	Khimki	175.34
Kaluga	Kostroma	492.78
Kaluga	Kovrov	416.58
Kaluga	Kursk	308.43
Kaluga	Lipetsk	303.54
Kaluga	MOSKVA	168.76
Kaluga	Orel	172.12
Kaluga	Podolsk	137.66
Kaluga	Ryazan	249.37
Kaluga	Smolensk	302.79
Kaluga	Stary Oskol	374.79
Kaluga	Tambov	421.08
Kaluga	Tula	103.29
Kaluga	Tver	262.52
Kaluga	Vladimir	347.00
Kaluga	Voronezh	380.52
Kaluga	Yaroslavl	434.63
Kaluga	Chernihiv	488.46
Kaluga	Sumy	414.42
Kazan	Kirov	316.36
Kazan	Naberezhnye Tchelny	234.20
Kazan	Nizhnekamsk	193.10
Kazan	Nizhny Novgorod	371.14
Kazan	Penza	411.92
Kazan	Samara	296.15
Kazan	Saransk	333.04
Kazan	Tolyatti	252.23
Kazan	Ulyanovsk	172.57
Kazan	Yoshkar-Ola	129.06
Kemerovo	Novokuznetsk	87.62
Kemerovo	Novosibirsk	320.75
Kemerovo	Prokopyevsk	83.59
Khabarovsk	Komsomolsk-na-Amure	269.02
Khimki	Kostroma	325.11
Khimki	Kovrov	281.70
Khimki	Kursk	470.66
Khimki	Lipetsk	382.79
Khimki	MOSKVA	19.77
Khimki	Nizhny Novgorod	471.48
Khimki	Orel	339.63
Khimki	Podolsk	51.52
Khimki	Ryazan	215.97
Khimki	Smolensk	405.23
Khimki	Tambov	453.83
Khimki	Tula	189.20
Khimki	Tver	153.35
Khimki	Vladimir	213.49
Khimki	Vologda	409.85
Khimki	Voronezh	487.10
Khimki	Yaroslavl	261.85
Kirov	Naberezhnye Tchelny	373.74
Kirov	Nizhnekamsk	363.84
Kirov	Nizhny Novgorod	477.40
Kirov	Perm	475.62
Kirov	Syktyvkar	351.26
Kirov	Ulyanovsk	486.74
Kirov	Yoshkar-Ola	253.11
Kostroma	Kovrov	157.50
Kostroma	MOSKVA	326.21
Kostroma	Nizhny Novgorod	272.13
Kostroma	Podolsk	355.13
Kostroma	Ryazan	359.42
Kostroma	Tula	462.93
Kostroma	Tver	371.97
Kostroma	Vladimir	186.17
Kostroma	Vologda	177.60
Kostroma	Yaroslavl	76.37
Kovrov	Lipetsk	431.16
Kovrov	MOSKVA	273.12
Kovrov	Nizhny Novgorod	192.53
Kovrov	Penza	441.74
Kovrov	Podolsk	289.05
Kovrov	Ryazan	224.30
Kovrov	Saransk	368.71
Kovrov	Tambov	405.91
Kovrov	Tula	358.78
Kovrov	Tver	389.19
Kovrov	Vladimir	70.19
Kovrov	Vologda	332.42
Kovrov	Yaroslavl	175.19
Kovrov	Yoshkar-Ola	471.74
Krasnodar	Naltchik	373.10
Krasnodar	Novorossiysk	93.02
Krasnodar	Pyatigorsk	313.00
Krasnodar	Rostov-na-Donu	248.93
Krasnodar	Shakhty	310.73
Krasnodar	Sochi	169.96
Krasnodar	Stavropol	213.97
Krasnodar	Taganrog	242.67
Krasnodar	Vladikavkaz	465.30
Krasnodar	Dnepropetrovsk	474.47
Krasnodar	Dniprodzerzhynsk	497.76
Krasnodar	Donets'k	342.22
Krasnodar	Gorlivka	370.62
Krasnodar	Kherson	487.99
Krasnodar	Lugansk	394.27
Krasnodar	Makijivka	342.70
Krasnodar	Mariupol	250.99
Krasnodar	Zaporozhye	417.49
Kurgan	Nizhny Tagil	475.14
Kurgan	Tyumen	182.23
Kursk	Lipetsk	255.43
Kursk	MOSKVA	458.11
Kursk	Orel	137.03
Kursk	Podolsk	422.30
Kursk	Ryazan	410.33
Kursk	Smolensk	449.42
Kursk	Stary Oskol	128.03
Kursk	Tambov	392.96
Kursk	Tula	291.80
Kursk	Voronezh	216.18
Kursk	Bila Tserkva	484.40
Kursk	Cherkasy	389.92
Kursk	Chernihiv	350.06
Kursk	Dnepropetrovsk	373.09
Kursk	Dniprodzerzhynsk	375.90
Kursk	Donets'k	430.35
Kursk	Gorlivka	403.78
Kursk	Kharkiv	194.71
Kursk	Kirovograd	455.48
Kursk	Kremenchuk	357.96
Kursk	Krivoy Rog	469.14
Kursk	KYIV	429.08
Kursk	Lugansk	417.13
Kursk	Makijivka	430.54
Kursk	Poltava	266.10
Kursk	Sumy	135.41
Kursk	Zaporozhye	439.41
Lipetsk	MOSKVA	363.91
Lipetsk	Orel	242.07
Lipetsk	Penza	402.74
Lipetsk	Podolsk	332.97
Lipetsk	Ryazan	216.53
Lipetsk	Saransk	443.79
Lipetsk	Saratov	489.85
Lipetsk	Stary Oskol	192.77
Lipetsk	Tambov	145.02
Lipetsk	Tula	211.11
Lipetsk	Vladimir	388.60
Lipetsk	Voronezh	116.23
Lipetsk	Gorlivka	498.98
Lipetsk	Kharkiv	377.97
Lipetsk	Lugansk	458.98
Lipetsk	Poltava	490.94
Lipetsk	Sumy	386.20
Magnitogorsk	Orenburg	333.47
Magnitogorsk	Orsk	246.86
Magnitogorsk	Sterlitamak	217.94
Magnitogorsk	Ufa	260.97
Makhachkala	Naltchik	284.79
Makhachkala	Pyatigorsk	338.16
Makhachkala	Stavropol	457.44
Makhachkala	Vladikavkaz	201.88
MOSKVA	Nizhny Novgorod	461.11
MOSKVA	Orel	328.82
MOSKVA	Podolsk	35.94
MOSKVA	Ryazan	196.59
MOSKVA	Smolensk	412.70
MOSKVA	Stary Oskol	495.79
MOSKVA	Tambov	434.06
MOSKVA	Tula	173.34
MOSKVA	Tver	173.00
MOSKVA	Vladimir	203.89
MOSKVA	Vologda	418.93
MOSKVA	Voronezh	469.06
MOSKVA	Yaroslavl	265.95
Naberezhnye Tchelny	Nizhnekamsk	43.18
Naberezhnye Tchelny	Orenburg	482.60
Naberezhnye Tchelny	Perm	423.40
Naberezhnye Tchelny	Samara	326.85
Naberezhnye Tchelny	Sterlitamak	345.93
Naberezhnye Tchelny	Tolyatti	328.37
Naberezhnye Tchelny	Ufa	277.76
Naberezhnye Tchelny	Ulyanovsk	329.56
Naberezhnye Tchelny	Yoshkar-Ola	336.81
Naltchik	Novorossiysk	439.18
Naltchik	Pyatigorsk	73.06
Naltchik	Sochi	277.22
Naltchik	Stavropol	209.61
Naltchik	Vladikavkaz	92.51
Nizhnekamsk	Orenburg	490.85
Nizhnekamsk	Perm	460.01
Nizhnekamsk	Samara	297.86
Nizhnekamsk	Sterlitamak	370.75
Nizhnekamsk	Tolyatti	293.45
Nizhnekamsk	Ufa	312.48
Nizhnekamsk	Ulyanovsk	287.82
Nizhnekamsk	Yoshkar-Ola	301.14
Nizhnevartovsk	Surgut	230.50
Nizhnevartovsk	Tomsk	468.52
Nizhny Novgorod	Penza	356.20
Nizhny Novgorod	Podolsk	472.45
Nizhny Novgorod	Ryazan	358.58
Nizhny Novgorod	Saransk	252.89
Nizhny Novgorod	Tambov	440.14
Nizhny Novgorod	Tolyatti	495.05
Nizhny Novgorod	Ulyanovsk	384.26
Nizhny Novgorod	Vladimir	258.07
Nizhny Novgorod	Vologda	435.72
Nizhny Novgorod	Yaroslavl	329.79
Nizhny Novgorod	Yoshkar-Ola	280.45
Nizhny Tagil	Perm	271.00
Nizhny Tagil	Tyumen	408.45
Nizhny Tagil	Ufa	455.09
Novokuznetsk	Novosibirsk	332.75
Novokuznetsk	Prokopyevsk	32.12
Novorossiysk	Pyatigorsk	386.64
Novorossiysk	Rostov-na-Donu	310.73
Novorossiysk	Shakhty	375.63
Novorossiysk	Sochi	188.62
Novorossiysk	Stavropol	302.40
Novorossiysk	Taganrog	289.42
Novorossiysk	Dnepropetrovsk	460.08
Novorossiysk	Dniprodzerzhynsk	478.88
Novorossiysk	Donets'k	366.40
Novorossiysk	Gorlivka	399.02
Novorossiysk	Kherson	425.18
Novorossiysk	Krivoy Rog	474.20
Novorossiysk	Lugansk	441.97
Novorossiysk	Makijivka	369.87
Novorossiysk	Mariupol	264.45
Novorossiysk	Nikolaev	483.44
Novorossiysk	Zaporozhye	396.28
Novosibirsk	Prokopyevsk	300.66
Novosibirsk	Tomsk	403.81
Orel	Podolsk	293.68
Orel	Ryazan	321.18
Orel	Smolensk	351.36
Orel	Stary Oskol	224.67
Orel	Tambov	386.03
Orel	Tula	175.58
Orel	Tver	433.10
Orel	Vladimir	468.98
Orel	Voronezh	267.06
Orel	Cherkasy	485.84
Orel	Chernihiv	378.57
Orel	Kharkiv	331.68
Orel	Kremenchuk	474.64
Orel	KYIV	485.56
Orel	Poltava	391.42
Orel	Sumy	246.79
Orenburg	Orsk	248.72
Orenburg	Samara	390.28
Orenburg	Sterlitamak	216.38
Orenburg	Tolyatti	453.36
Orenburg	Ufa	334.89
Orsk	Sterlitamak	322.44
Orsk	Ufa	428.96
Penza	Ryazan	408.91
Penza	Samara	365.17
Penza	Saransk	111.24
Penza	Saratov	199.23
Penza	Tambov	259.14
Penza	Tolyatti	314.44
Penza	Ulyanovsk	270.34
Penza	Vladimir	463.53
Penza	Volzhsky	491.29
Penza	Voronezh	448.84
Penza	Yoshkar-Ola	435.00
Perm	Ufa	431.41
Petrozavodsk	St. Petersburg	364.67
Petrozavodsk	Velikiy Novgorod	426.57
Petrozavodsk	Vologda	486.54
Podolsk	Ryazan	180.65
Podolsk	Smolensk	399.78
Podolsk	Stary Oskol	460.45
Podolsk	Tambov	410.62
Podolsk	Tula	137.87
Podolsk	Tver	196.84
Podolsk	Vladimir	218.90
Podolsk	Vologda	453.80
Podolsk	Voronezh	436.00
Podolsk	Yaroslavl	297.86
Pskov	Smolensk	429.67
Pskov	St. Petersburg	271.88
Pskov	Velikiy Novgorod	224.42
Pyatigorsk	Rostov-na-Donu	427.89
Pyatigorsk	Shakhty	456.98
Pyatigorsk	Sochi	244.63
Pyatigorsk	Stavropol	136.67
Pyatigorsk	Taganrog	461.12
Pyatigorsk	Vladikavkaz	161.38
Rostov-na-Donu	Shakhty	65.27
Rostov-na-Donu	Sochi	404.68
Rostov-na-Donu	Stary Oskol	473.19
Rostov-na-Donu	Stavropol	291.25
Rostov-na-Donu	Taganrog	55.98
Rostov-na-Donu	Volgograd	370.03
Rostov-na-Donu	Volzhsky	401.75
Rostov-na-Donu	Voronezh	495.43
Rostov-na-Donu	Dnepropetrovsk	361.56
Rostov-na-Donu	Dniprodzerzhynsk	392.42
Rostov-na-Donu	Donets'k	162.70
Rostov-na-Donu	Gorlivka	171.74
Rostov-na-Donu	Kharkiv	396.13
Rostov-na-Donu	Kremenchuk	495.40
Rostov-na-Donu	Krivoy Rog	458.66
Rostov-na-Donu	Lugansk	153.18
Rostov-na-Donu	Makijivka	154.98
Rostov-na-Donu	Mariupol	155.18
Rostov-na-Donu	Poltava	453.47
Rostov-na-Donu	Zaporozhye	335.80
Ryazan	Saransk	392.16
Ryazan	Stary Oskol	395.13
Ryazan	Tambov	244.45
Ryazan	Tula	159.51
Ryazan	Tver	369.08
Ryazan	Vladimir	173.52
Ryazan	Voronezh	332.71
Ryazan	Yaroslavl	336.26
Samara	Saransk	369.26
Samara	Saratov	345.78
Samara	Sterlitamak	420.22
Samara	Tolyatti	63.94
Samara	Ufa	450.44
Samara	Ulyanovsk	175.99
Samara	Yoshkar-Ola	413.79
Saransk	Saratov	301.88
Saransk	Tambov	312.09
Saransk	Tolyatti	308.65
Saransk	Ulyanovsk	227.82
Saransk	Vladimir	404.17
Saransk	Yoshkar-Ola	334.31
Saratov	Tambov	353.56
Saratov	Tolyatti	325.85
Saratov	Ulyanovsk	351.47
Saratov	Volgograd	341.73
Saratov	Volzhsky	318.77
Saratov	Voronezh	488.85
Shakhty	Sochi	460.60
Shakhty	Stary Oskol	433.85
Shakhty	Stavropol	322.50
Shakhty	Taganrog	107.10
Shakhty	Volgograd	316.12
Shakhty	Volzhsky	347.55
Shakhty	Voronezh	445.39
Shakhty	Dnepropetrovsk	379.10
